dataset,clip_index,behaviour,coarse,modal_frac,n_behaviours,label_source,source_clip_index,clip_start_frame,clip_end_frame,clip_src_label
train,496,FaceGroom,groom,1.0,1,snips_order,391,97750,98000,FaceGroom_134
train,497,RGroom,groom,1.0,1,snips_order,545,136250,136500,RGroom_44
train,498,FastWalk,locomote,1.0,1,snips_order,532,133000,133250,FastWalk_199
train,499,FastWalk,locomote,1.0,1,snips_order,167,41750,42000,FastWalk_156
train,500,Walk,locomote,1.0,1,snips_order,38,9500,9750,Walk_101
train,501,Rear,rear,1.0,1,snips_order,626,156500,156750,Rear_132
train,502,FastWalk,locomote,1.0,1,snips_order,724,181000,181250,FastWalk_59
train,503,Walk,locomote,1.0,1,snips_order,689,172250,172500,Walk_11
train,504,FastWalk,locomote,1.0,1,snips_order,300,75000,75250,FastWalk_93
train,505,LGroom,groom,1.0,1,snips_order,836,209000,209250,LGroom_149
train,506,LGroom,groom,1.0,1,snips_order,558,139500,139750,LGroom_91
train,507,Rear,rear,1.0,1,snips_order,524,131000,131250,Rear_92
train,508,Rear,rear,1.0,1,snips_order,794,198500,198750,Rear_150
train,509,FastWalk,locomote,1.0,1,snips_order,163,40750,41000,FastWalk_129
train,510,FastWalk,locomote,1.0,1,snips_order,124,31000,31250,FastWalk_121
train,511,FaceGroom,groom,1.0,1,snips_order,154,38500,38750,FaceGroom_168
train,512,Walk,locomote,1.0,1,snips_order,336,84000,84250,Walk_138
train,513,Rear,rear,1.0,1,snips_order,59,14750,15000,Rear_60
train,514,LGroom,groom,1.0,1,snips_order,691,172750,173000,LGroom_86
train,515,Walk,locomote,1.0,1,snips_order,784,196000,196250,Walk_67
train,516,Walk,locomote,1.0,1,snips_order,490,122500,122750,Walk_160
train,517,Rear,rear,1.0,1,snips_order,662,165500,165750,Rear_185
train,518,Rear,rear,1.0,1,snips_order,449,112250,112500,Rear_137
train,519,Walk,locomote,1.0,1,snips_order,657,164250,164500,Walk_159
train,520,FastWalk,locomote,1.0,1,snips_order,437,109250,109500,FastWalk_192
train,521,FastWalk,locomote,1.0,1,snips_order,608,152000,152250,FastWalk_86
train,522,FaceGroom,groom,1.0,1,snips_order,750,187500,187750,FaceGroom_24
train,523,Walk,locomote,1.0,1,snips_order,219,54750,55000,Walk_194
train,524,FaceGroom,groom,1.0,1,snips_order,569,142250,142500,FaceGroom_170
train,525,Rear,rear,1.0,1,snips_order,282,70500,70750,Rear_2
train,526,Walk,locomote,1.0,1,snips_order,348,87000,87250,Walk_1
train,527,Rear,rear,1.0,1,snips_order,575,143750,144000,Rear_4
train,528,LGroom,groom,1.0,1,snips_order,4,1000,1250,LGroom_48
train,529,LGroom,groom,1.0,1,snips_order,678,169500,169750,LGroom_116
train,530,Walk,locomote,1.0,1,snips_order,463,115750,116000,Walk_116
train,531,FastWalk,locomote,1.0,1,snips_order,652,163000,163250,FastWalk_164
train,532,FaceGroom,groom,1.0,1,snips_order,654,163500,163750,FaceGroom_6
train,533,FaceGroom,groom,1.0,1,snips_order,740,185000,185250,FaceGroom_138
train,534,Walk,locomote,1.0,1,snips_order,517,129250,129500,Walk_47
train,535,Walk,locomote,1.0,1,snips_order,752,188000,188250,Walk_29
train,536,RGroom,groom,1.0,1,snips_order,534,133500,133750,RGroom_178
train,537,Rear,rear,1.0,1,snips_order,759,189750,190000,Rear_169
train,538,RGroom,groom,1.0,1,snips_order,276,69000,69250,RGroom_150
train,539,Walk,locomote,1.0,1,snips_order,284,71000,71250,Walk_13
train,540,FastWalk,locomote,1.0,1,snips_order,470,117500,117750,FastWalk_54
train,541,Walk,locomote,1.0,1,snips_order,426,106500,106750,Walk_61
train,542,Walk,locomote,1.0,1,snips_order,281,70250,70500,Walk_85
train,543,LGroom,groom,1.0,1,snips_order,120,30000,30250,LGroom_175
train,544,Rear,rear,1.0,1,snips_order,823,205750,206000,Rear_96
train,545,LGroom,groom,1.0,1,snips_order,13,3250,3500,LGroom_177
train,546,LGroom,groom,1.0,1,snips_order,783,195750,196000,LGroom_118
train,547,FastWalk,locomote,1.0,1,snips_order,455,113750,114000,FastWalk_73
train,548,LGroom,groom,1.0,1,snips_order,802,200500,200750,LGroom_132
train,549,LGroom,groom,1.0,1,snips_order,160,40000,40250,LGroom_174
train,550,FastWalk,locomote,1.0,1,snips_order,819,204750,205000,FastWalk_125
train,551,Rear,rear,1.0,1,snips_order,568,142000,142250,Rear_7
train,552,LGroom,groom,1.0,1,snips_order,603,150750,151000,LGroom_157
train,553,Walk,locomote,1.0,1,snips_order,630,157500,157750,Walk_111
train,554,FaceGroom,groom,1.0,1,snips_order,195,48750,49000,FaceGroom_58
train,555,FastWalk,locomote,1.0,1,snips_order,191,47750,48000,FastWalk_193
train,556,RGroom,groom,1.0,1,snips_order,536,134000,134250,RGroom_115
train,557,LGroom,groom,1.0,1,snips_order,164,41000,41250,LGroom_13
train,558,FaceGroom,groom,1.0,1,snips_order,106,26500,26750,FaceGroom_59
train,559,Rear,rear,1.0,1,snips_order,16,4000,4250,Rear_168
train,560,Rear,rear,1.0,1,snips_order,817,204250,204500,Rear_106
train,561,Walk,locomote,1.0,1,snips_order,540,135000,135250,Walk_179
train,562,Rear,rear,1.0,1,snips_order,329,82250,82500,Rear_11
train,563,Rear,rear,1.0,1,snips_order,480,120000,120250,Rear_130
train,564,Walk,locomote,1.0,1,snips_order,498,124500,124750,Walk_190
train,565,FaceGroom,groom,1.0,1,snips_order,733,183250,183500,FaceGroom_146
train,566,FaceGroom,groom,1.0,1,snips_order,405,101250,101500,FaceGroom_73
train,567,RGroom,groom,1.0,1,snips_order,839,209750,210000,RGroom_90
train,568,Rear,rear,1.0,1,snips_order,93,23250,23500,Rear_43
train,569,Rear,rear,1.0,1,snips_order,433,108250,108500,Rear_38
train,570,FastWalk,locomote,1.0,1,snips_order,83,20750,21000,FastWalk_79
train,571,LGroom,groom,1.0,1,snips_order,710,177500,177750,LGroom_121
train,572,Rear,rear,1.0,1,snips_order,655,163750,164000,Rear_56
train,573,RGroom,groom,1.0,1,snips_order,414,103500,103750,RGroom_95
train,574,FaceGroom,groom,1.0,1,snips_order,820,205000,205250,FaceGroom_91
train,575,Rear,rear,1.0,1,snips_order,813,203250,203500,Rear_88
train,576,FaceGroom,groom,1.0,1,snips_order,615,153750,154000,FaceGroom_35
train,577,FastWalk,locomote,1.0,1,snips_order,766,191500,191750,FastWalk_47
train,578,RGroom,groom,1.0,1,snips_order,322,80500,80750,RGroom_93
train,579,Rear,rear,1.0,1,snips_order,556,139000,139250,Rear_116
train,580,FaceGroom,groom,1.0,1,snips_order,357,89250,89500,FaceGroom_172
train,581,LGroom,groom,1.0,1,snips_order,69,17250,17500,LGroom_135
train,582,Walk,locomote,1.0,1,snips_order,514,128500,128750,Walk_158
train,583,RGroom,groom,1.0,1,snips_order,509,127250,127500,RGroom_56
train,584,RGroom,groom,1.0,1,snips_order,340,85000,85250,RGroom_33
train,585,FaceGroom,groom,1.0,1,snips_order,221,55250,55500,FaceGroom_61
train,586,RGroom,groom,1.0,1,snips_order,780,195000,195250,RGroom_88
train,587,LGroom,groom,1.0,1,snips_order,146,36500,36750,LGroom_113
train,588,FastWalk,locomote,1.0,1,snips_order,289,72250,72500,FastWalk_89
train,589,Rear,rear,1.0,1,snips_order,29,7250,7500,Rear_142
train,590,RGroom,groom,1.0,1,snips_order,114,28500,28750,RGroom_30
train,591,FastWalk,locomote,1.0,1,snips_order,508,127000,127250,FastWalk_42
train,592,Walk,locomote,1.0,1,snips_order,680,170000,170250,Walk_104
train,593,Walk,locomote,1.0,1,snips_order,815,203750,204000,Walk_192
train,594,Walk,locomote,1.0,1,snips_order,176,44000,44250,Walk_0
train,595,RGroom,groom,1.0,1,snips_order,168,42000,42250,RGroom_197
train,596,FastWalk,locomote,1.0,1,snips_order,347,86750,87000,FastWalk_35
train,597,FaceGroom,groom,1.0,1,snips_order,376,94000,94250,FaceGroom_60
train,598,Walk,locomote,1.0,1,snips_order,642,160500,160750,Walk_152
train,599,RGroom,groom,1.0,1,snips_order,734,183500,183750,RGroom_11
train,600,Walk,locomote,1.0,1,snips_order,718,179500,179750,Walk_141
train,601,LGroom,groom,1.0,1,snips_order,648,162000,162250,LGroom_155
train,602,Walk,locomote,1.0,1,snips_order,189,47250,47500,Walk_169
train,603,Rear,rear,1.0,1,snips_order,136,34000,34250,Rear_125
train,604,FastWalk,locomote,1.0,1,snips_order,446,111500,111750,FastWalk_105
train,605,FaceGroom,groom,1.0,1,snips_order,837,209250,209500,FaceGroom_126
train,606,FaceGroom,groom,1.0,1,snips_order,254,63500,63750,FaceGroom_185
train,607,Walk,locomote,1.0,1,snips_order,742,185500,185750,Walk_121
train,608,FaceGroom,groom,1.0,1,snips_order,290,72500,72750,FaceGroom_98
train,609,Rear,rear,1.0,1,snips_order,789,197250,197500,Rear_57
train,610,FaceGroom,groom,1.0,1,snips_order,712,178000,178250,FaceGroom_95
train,611,Walk,locomote,1.0,1,snips_order,232,58000,58250,Walk_65
train,612,Walk,locomote,1.0,1,snips_order,33,8250,8500,Walk_173
train,613,Rear,rear,1.0,1,snips_order,88,22000,22250,Rear_156
train,614,RGroom,groom,1.0,1,snips_order,44,11000,11250,RGroom_48
train,615,Rear,rear,1.0,1,snips_order,341,85250,85500,Rear_30
train,616,FastWalk,locomote,1.0,1,snips_order,61,15250,15500,FastWalk_11
train,617,LGroom,groom,1.0,1,snips_order,801,200250,200500,LGroom_185
train,618,LGroom,groom,1.0,1,snips_order,199,49750,50000,LGroom_79
train,619,Rear,rear,1.0,1,snips_order,429,107250,107500,Rear_68
train,620,FaceGroom,groom,1.0,1,snips_order,632,158000,158250,FaceGroom_121
train,621,Walk,locomote,1.0,1,snips_order,394,98500,98750,Walk_196
train,622,Walk,locomote,1.0,1,snips_order,297,74250,74500,Walk_156
train,623,FastWalk,locomote,1.0,1,snips_order,73,18250,18500,FastWalk_189
train,624,Walk,locomote,1.0,1,snips_order,393,98250,98500,Walk_129
train,625,Walk,locomote,1.0,1,snips_order,547,136750,137000,Walk_153
train,626,Walk,locomote,1.0,1,snips_order,579,144750,145000,Walk_62
train,627,FastWalk,locomote,1.0,1,snips_order,541,135250,135500,FastWalk_182
train,628,FastWalk,locomote,1.0,1,snips_order,751,187750,188000,FastWalk_141
train,629,Rear,rear,1.0,1,snips_order,702,175500,175750,Rear_69
train,630,Rear,rear,1.0,1,snips_order,708,177000,177250,Rear_64
train,631,Rear,rear,1.0,1,snips_order,217,54250,54500,Rear_101
train,632,RGroom,groom,1.0,1,snips_order,539,134750,135000,RGroom_145
train,633,Walk,locomote,1.0,1,snips_order,798,199500,199750,Walk_143
train,634,FaceGroom,groom,1.0,1,snips_order,623,155750,156000,FaceGroom_125
train,635,Walk,locomote,1.0,1,snips_order,421,105250,105500,Walk_19
train,636,Rear,rear,1.0,1,snips_order,138,34500,34750,Rear_197
train,637,Walk,locomote,1.0,1,snips_order,212,53000,53250,Walk_142
train,638,LGroom,groom,1.0,1,snips_order,616,154000,154250,LGroom_37
train,639,FastWalk,locomote,1.0,1,snips_order,810,202500,202750,FastWalk_25
train,640,LGroom,groom,1.0,1,snips_order,706,176500,176750,LGroom_199
train,641,Rear,rear,1.0,1,snips_order,729,182250,182500,Rear_121
train,642,RGroom,groom,1.0,1,snips_order,770,192500,192750,RGroom_91
train,643,Rear,rear,1.0,1,snips_order,234,58500,58750,Rear_146
train,644,FastWalk,locomote,1.0,1,snips_order,67,16750,17000,FastWalk_41
train,645,RGroom,groom,1.0,1,snips_order,24,6000,6250,RGroom_121
train,646,FastWalk,locomote,1.0,1,snips_order,381,95250,95500,FastWalk_50
train,647,Walk,locomote,1.0,1,snips_order,216,54000,54250,Walk_48
train,648,FastWalk,locomote,1.0,1,snips_order,129,32250,32500,FastWalk_179
train,649,RGroom,groom,1.0,1,snips_order,349,87250,87500,RGroom_132
train,650,Walk,locomote,1.0,1,snips_order,111,27750,28000,Walk_199
train,651,LGroom,groom,1.0,1,snips_order,166,41500,41750,LGroom_193
train,652,FaceGroom,groom,1.0,1,snips_order,207,51750,52000,FaceGroom_71
train,653,Walk,locomote,1.0,1,snips_order,438,109500,109750,Walk_44
train,654,LGroom,groom,1.0,1,snips_order,552,138000,138250,LGroom_46
train,655,FaceGroom,groom,1.0,1,snips_order,274,68500,68750,FaceGroom_100
train,656,RGroom,groom,1.0,1,snips_order,715,178750,179000,RGroom_147
train,657,FastWalk,locomote,1.0,1,snips_order,591,147750,148000,FastWalk_161
train,658,RGroom,groom,1.0,1,snips_order,673,168250,168500,RGroom_45
train,659,FaceGroom,groom,1.0,1,snips_order,525,131250,131500,FaceGroom_177
train,660,FastWalk,locomote,1.0,1,snips_order,287,71750,72000,FastWalk_145
train,661,Rear,rear,1.0,1,snips_order,469,117250,117500,Rear_160
train,662,FastWalk,locomote,1.0,1,snips_order,326,81500,81750,FastWalk_132
train,663,Rear,rear,1.0,1,snips_order,121,30250,30500,Rear_95
train,664,FaceGroom,groom,1.0,1,snips_order,507,126750,127000,FaceGroom_137
train,665,RGroom,groom,1.0,1,snips_order,228,57000,57250,RGroom_49
train,666,LGroom,groom,1.0,1,snips_order,595,148750,149000,LGroom_156
train,667,FastWalk,locomote,1.0,1,snips_order,445,111250,111500,FastWalk_158
train,668,FastWalk,locomote,1.0,1,snips_order,117,29250,29500,FastWalk_103
train,669,FastWalk,locomote,1.0,1,snips_order,464,116000,116250,FastWalk_39
train,670,FastWalk,locomote,1.0,1,snips_order,25,6250,6500,FastWalk_27
train,671,Walk,locomote,1.0,1,snips_order,110,27500,27750,Walk_164
train,672,Walk,locomote,1.0,1,snips_order,149,37250,37500,Walk_110
